Date,NewCustomers,ProductsSold,PPC-Incremental,TotalCustomers,TotalProducts,PPC-Total,NewSAAccounts,NewCAAccounts,NewCreditCards,NewDmatA/c,AverageSABalance,AverageCABalance,NewLoans,Repayments,Total Loans,Fresh SMA1,Fresh SMA2,Fresh NPA,Recovery
3/13/2019, 46.0 , 49.0 , 1.1 ," 100,479.0 "," 127,988.0 ",1.273778601,23,7,1,4," 13,524.0 ",41040,505000,303000,1705587000,55550,18180,12120,1454.4
3/14/2019, 25.0 , 27.0 , 1.1 ," 100,504.0 "," 128,015.0 ",1.273730399,11,4,2,2," 13,248.0 ",41472,495000,291000,1705791000,39600,23280,14550,1455
3/15/2019, 26.0 , 27.0 , 1.0 ," 100,530.0 "," 128,042.0 ",1.273669551,11,4,1,3," 13,386.0 ",42768,460000,285000,1705966000,50600,17100,11400,1368
3/18/2019, 50.0 , 51.0 , 1.0 ," 100,580.0 "," 128,093.0 ",1.273543448,21,9,3,5," 13,248.0 ",42336,550000,270000,1706246000,49500,21600,13500,1620
3/19/2019, 8.0 , 11.0 , 1.4 ," 100,588.0 "," 128,104.0 ",1.273551517,4,2,1,1," 13,800.0 ",41904,465000,297000,1706414000,46500,20790,14850,1336.5
3/20/2019, 22.0 , 26.0 , 1.2 ," 100,610.0 "," 128,130.0 ",1.273531458,11,3,2,2," 13,386.0 ",42336,475000,270000,1706619000,57000,13500,13500,1350
3/21/2019, 1.0 , 2.0 , 2.0 ," 100,611.0 "," 128,132.0 ",1.273538679,1,0,0,0," 13,248.0 ",43200,470000,279000,1706810000,47000,13950,11160,892.8
3/22/2019, 24.0 , 29.0 , 1.2 ," 100,635.0 "," 128,161.0 ",1.273523128,10,4,2,2," 13,662.0 ",41040,450000,288000,1706972000,45000,17280,11520,1152
3/25/2019, 22.0 , 24.0 , 1.1 ," 100,657.0 "," 128,185.0 ",1.273483215,7,3,1,1," 13,662.0 ",42768,510000,288000,1707194000,56100,17280,8640,950.4
3/26/2019, 38.0 , 39.0 , 1.0 ," 100,695.0 "," 128,224.0 ",1.27338994,19,5,4,3," 13,800.0 ",43200,540000,303000,1707431000,54000,24240,9090,999.9
3/27/2019, 18.0 , 18.0 , 1.0 ," 100,713.0 "," 128,242.0 ",1.273341078,6,3,2,1," 13,662.0 ",42768,485000,309000,1707607000,53350,24720,9270,1112.4
3/28/2019, 17.0 , 18.0 , 1.1 ," 100,730.0 "," 128,260.0 ",1.273304874,8,3,1,2," 13,800.0 ",41472,545000,285000,1707867000,49050,14250,11400,912
3/29/2019, 46.0 , 48.0 , 1.0 ," 100,776.0 "," 128,308.0 ",1.273199968,17,5,1,2," 13,248.0 ",41904,485000,318000,1708034000,38800,22260,12720,1399.2
4/1/2019, 11.0 , 12.0 , 1.1 ," 100,787.0 "," 128,320.0 ",1.273180073,4,2,0,0," 13,662.0 ",41472,530000,288000,1708276000,47700,20160,8640,1036.8
4/2/2019, 39.0 , 41.0 , 1.1 ," 100,826.0 "," 128,361.0 ",1.273094242,17,7,2,2," 13,662.0 ",42768,455000,315000,1708416000,45500,22050,9450,756
4/3/2019, 18.0 , 21.0 , 1.2 ," 100,844.0 "," 128,382.0 ",1.273075245,7,3,1,2," 13,248.0 ",41040,500000,321000,1708595000,55000,19260,9630,770.4
4/4/2019, 42.0 , 43.0 , 1.0 ," 100,886.0 "," 128,425.0 ",1.272971473,13,8,1,1," 13,248.0 ",42336,550000,285000,1708860000,49500,22800,11400,1026
4/5/2019, 24.0 , 28.0 , 1.2 ," 100,910.0 "," 128,453.0 ",1.27294619,10,3,2,1," 13,524.0 ",41040,500000,273000,1709087000,40000,21840,10920,1310.4
4/8/2019, 25.0 , 26.0 , 1.0 ," 100,935.0 "," 128,479.0 ",1.272888493,9,4,2,2," 13,524.0 ",42768,530000,270000,1709347000,47700,16200,8100,972
4/9/2019, 16.0 , 20.0 , 1.3 ," 100,951.0 "," 128,499.0 ",1.272884865,8,2,2,1," 13,662.0 ",41472,530000,330000,1709547000,63600,16500,9900,1089
4/10/2019, 20.0 , 23.0 , 1.2 ," 100,971.0 "," 128,522.0 ",1.272860524,10,5,1,0," 13,248.0 ",41472,485000,300000,1709732000,48500,24000,9000,720
4/11/2019, 23.0 , 26.0 , 1.1 ," 100,994.0 "," 128,548.0 ",1.272828089,10,4,1,2," 13,662.0 ",41904,530000,300000,1709962000,58300,24000,15000,1800
4/12/2019, 34.0 , 36.0 , 1.1 ," 101,028.0 "," 128,584.0 ",1.272756068,15,4,1,3," 13,662.0 ",41040,525000,285000,1710202000,63000,14250,14250,1140
4/15/2019, 1.0 , 2.0 , 2.0 ," 101,029.0 "," 128,586.0 ",1.272763266,1,0,0,0," 13,662.0 ",41040,465000,327000,1710340000,41850,19620,9810,1177.2
4/16/2019, 35.0 , 38.0 , 1.1 ," 101,064.0 "," 128,624.0 ",1.272698488,18,6,4,1," 13,248.0 ",43200,520000,282000,1710578000,52000,16920,11280,1128
4/17/2019, 19.0 , 24.0 , 1.3 ," 101,083.0 "," 128,648.0 ",1.272696695,7,3,1,1," 13,662.0 ",43200,485000,276000,1710787000,53350,13800,11040,993.6
4/18/2019, 35.0 , 38.0 , 1.1 ," 101,118.0 "," 128,686.0 ",1.272631975,15,6,2,2," 13,524.0 ",42768,510000,309000,1710988000,51000,24720,12360,1112.4
4/19/2019, 48.0 , 51.0 , 1.1 ," 101,166.0 "," 128,737.0 ",1.272532274,19,8,4,4," 13,800.0 ",43200,465000,300000,1711153000,37200,18000,9000,900
4/22/2019, 26.0 , 26.0 , 1.0 ," 101,192.0 "," 128,763.0 ",1.27246225,10,4,2,1," 13,386.0 ",42768,510000,303000,1711360000,51000,24240,9090,999.9
4/23/2019, 27.0 , 29.0 , 1.1 ," 101,219.0 "," 128,792.0 ",1.27240933,10,3,3,1," 13,800.0 ",41472,505000,291000,1711574000,60600,23280,8730,873
4/24/2019, 32.0 , 32.0 , 1.0 ," 101,251.0 "," 128,824.0 ",1.272323236,15,6,2,3," 13,386.0 ",42336,530000,327000,1711777000,63600,19620,16350,1471.5
4/25/2019, 18.0 , 22.0 , 1.2 ," 101,269.0 "," 128,846.0 ",1.272314331,7,2,2,1," 13,110.0 ",41040,510000,297000,1711990000,56100,20790,8910,801.9
4/26/2019, 23.0 , 28.0 , 1.2 ," 101,292.0 "," 128,874.0 ",1.27230186,12,6,1,2," 13,800.0 ",41472,465000,321000,1712134000,51150,22470,16050,1926
4/29/2019, 5.0 , 10.0 , 2.0 ," 101,297.0 "," 128,884.0 ",1.272337779,4,2,1,0," 13,248.0 ",41904,480000,291000,1712323000,48000,20370,11640,1047.6
4/30/2019, 45.0 , 49.0 , 1.1 ," 101,342.0 "," 128,933.0 ",1.27225632,20,5,4,5," 13,110.0 ",43200,530000,270000,1712583000,53000,18900,10800,1080
5/1/2019, 26.0 , 28.0 , 1.1 ," 101,368.0 "," 128,961.0 ",1.272206219,12,6,3,1," 13,662.0 ",41472,450000,327000,1712706000,54000,19620,9810,1079.1
5/2/2019, 6.0 , 9.0 , 1.5 ," 101,374.0 "," 128,970.0 ",1.272219701,4,1,1,0," 13,248.0 ",43200,525000,270000,1712961000,52500,16200,8100,810
5/3/2019, 17.0 , 22.0 , 1.3 ," 101,391.0 "," 128,992.0 ",1.272223373,10,4,2,1," 13,248.0 ",41472,450000,309000,1713102000,54000,21630,15450,1854
5/6/2019, 30.0 , 32.0 , 1.1 ," 101,421.0 "," 129,024.0 ",1.27216257,10,6,2,3," 13,110.0 ",43200,495000,315000,1713282000,54450,22050,15750,1575
5/7/2019, 12.0 , 14.0 , 1.2 ," 101,433.0 "," 129,038.0 ",1.272150089,4,2,1,0," 13,662.0 ",41040,470000,297000,1713455000,56400,14850,14850,1485
5/8/2019, 12.0 , 13.0 , 1.1 ," 101,445.0 "," 129,051.0 ",1.272127754,4,2,1,1," 13,248.0 ",42336,550000,306000,1713699000,49500,15300,9180,734.4
5/9/2019, 15.0 , 20.0 , 1.3 ," 101,460.0 "," 129,071.0 ",1.272136803,8,4,1,1," 13,662.0 ",41040,510000,282000,1713927000,56100,22560,11280,1128
5/10/2019, 44.0 , 46.0 , 1.0 ," 101,504.0 "," 129,117.0 ",1.27203854,15,7,2,3," 13,662.0 ",41904,495000,303000,1714119000,44550,15150,9090,999.9
5/13/2019, 25.0 , 25.0 , 1.0 ," 101,529.0 "," 129,142.0 ",1.271971555,12,5,1,1," 13,248.0 ",41904,545000,294000,1714370000,43600,14700,11760,1176
5/14/2019, 25.0 , 29.0 , 1.2 ," 101,554.0 "," 129,171.0 ",1.27194399,10,4,1,3," 13,386.0 ",42768,545000,297000,1714618000,59950,17820,8910,891
5/15/2019, 26.0 , 27.0 , 1.0 ," 101,580.0 "," 129,198.0 ",1.271884229,11,5,1,2," 13,800.0 ",42336,455000,291000,1714782000,50050,20370,8730,1047.6
5/16/2019, 14.0 , 15.0 , 1.1 ," 101,594.0 "," 129,213.0 ",1.271856606,5,2,0,1," 13,248.0 ",43200,475000,270000,1714987000,52250,16200,10800,864
5/17/2019, 41.0 , 44.0 , 1.1 ," 101,635.0 "," 129,257.0 ",1.271776455,15,7,4,3," 13,524.0 ",42768,505000,306000,1715186000,50500,24480,12240,1101.6
5/20/2019, 20.0 , 21.0 , 1.1 ," 101,655.0 "," 129,278.0 ",1.271732822,9,4,2,1," 13,248.0 ",41472,510000,315000,1715381000,45900,25200,9450,1039.5
5/21/2019, 35.0 , 39.0 , 1.1 ," 101,690.0 "," 129,317.0 ",1.271678631,16,7,4,4," 13,110.0 ",42336,515000,327000,1715569000,56650,22890,13080,1569.6
5/22/2019, 32.0 , 34.0 , 1.1 ," 101,722.0 "," 129,351.0 ",1.271612827,15,3,3,3," 13,110.0 ",41472,455000,321000,1715703000,36400,16050,12840,1155.6
5/23/2019, 8.0 , 12.0 , 1.5 ," 101,730.0 "," 129,363.0 ",1.271630787,5,2,1,0," 13,110.0 ",42768,465000,288000,1715880000,41850,17280,11520,921.6
5/24/2019, 30.0 , 31.0 , 1.0 ," 101,760.0 "," 129,394.0 ",1.271560535,14,3,1,2," 13,248.0 ",41472,535000,270000,1716145000,53500,16200,10800,1080
5/27/2019, 22.0 , 25.0 , 1.1 ," 101,782.0 "," 129,419.0 ",1.271531312,11,5,1,1," 13,248.0 ",43200,515000,312000,1716348000,56650,18720,15600,1716
5/28/2019, 28.0 , 30.0 , 1.1 ," 101,810.0 "," 129,449.0 ",1.271476279,12,6,2,2," 13,110.0 ",41472,515000,318000,1716545000,41200,25440,12720,1144.8
5/29/2019, 35.0 , 38.0 , 1.1 ," 101,845.0 "," 129,487.0 ",1.27141244,15,5,2,4," 13,524.0 ",42336,545000,312000,1716778000,59950,24960,12480,998.4
5/30/2019, 43.0 , 47.0 , 1.1 ," 101,888.0 "," 129,534.0 ",1.271337155,24,9,4,1," 13,524.0 ",42768,460000,318000,1716920000,55200,22260,15900,1590
5/31/2019, 29.0 , 34.0 , 1.2 ," 101,917.0 "," 129,568.0 ",1.271309006,16,4,2,1," 13,248.0 ",42768,550000,285000,1717185000,66000,14250,8550,769.5
6/3/2019, 18.0 , 22.0 , 1.2 ," 101,935.0 "," 129,590.0 ",1.271300338,10,2,0,2," 13,662.0 ",41904,510000,327000,1717368000,51000,19620,9810,1177.2
6/4/2019, 42.0 , 45.0 , 1.1 ," 101,977.0 "," 129,635.0 ",1.27121802,14,5,1,2," 13,386.0 ",42336,515000,300000,1717583000,51500,21000,12000,1320
6/5/2019, 48.0 , 49.0 , 1.0 ," 102,025.0 "," 129,684.0 ",1.271100221,22,9,1,2," 13,800.0 ",43200,505000,285000,1717803000,40400,14250,14250,1710
6/6/2019, 16.0 , 18.0 , 1.1 ," 102,041.0 "," 129,702.0 ",1.271077312,8,2,1,1," 13,386.0 ",43200,520000,297000,1718026000,52000,14850,11880,1069.2
6/7/2019, 24.0 , 24.0 , 1.0 ," 102,065.0 "," 129,726.0 ",1.27101357,12,3,1,1," 13,248.0 ",41472,515000,315000,1718226000,61800,22050,12600,1134
6/10/2019, 2.0 , 2.0 , 1.0 ," 102,067.0 "," 129,728.0 ",1.271008259,1,0,0,0," 13,524.0 ",41040,450000,300000,1718376000,54000,18000,15000,1800
6/11/2019, 6.0 , 9.0 , 1.5 ," 102,073.0 "," 129,737.0 ",1.27102172,4,1,0,1," 13,524.0 ",41472,520000,273000,1718623000,62400,16380,8190,982.8
6/12/2019, 15.0 , 17.0 , 1.1 ," 102,088.0 "," 129,754.0 ",1.271001489,7,2,1,1," 13,248.0 ",41472,475000,309000,1718789000,52250,15450,9270,834.3
6/13/2019, 14.0 , 18.0 , 1.3 ," 102,102.0 "," 129,772.0 ",1.271003506,6,3,1,1," 13,248.0 ",42768,525000,330000,1718984000,57750,26400,9900,1089
6/14/2019, 40.0 , 42.0 , 1.1 ," 102,142.0 "," 129,814.0 ",1.270916959,17,8,4,4," 13,110.0 ",41904,515000,309000,1719190000,46350,21630,12360,1236
6/17/2019, 4.0 , 5.0 , 1.3 ," 102,146.0 "," 129,819.0 ",1.27091614,2,1,0,0," 13,110.0 ",43200,550000,300000,1719440000,60500,24000,12000,960
6/18/2019, 27.0 , 32.0 , 1.2 ," 102,173.0 "," 129,851.0 ",1.270893485,13,6,1,2," 13,110.0 ",41472,550000,303000,1719687000,44000,21210,9090,727.2
6/19/2019, 43.0 , 47.0 , 1.1 ," 102,216.0 "," 129,898.0 ",1.270818659,17,7,4,2," 13,662.0 ",41472,470000,324000,1719833000,37600,16200,12960,1036.8
6/20/2019, 6.0 , 8.0 , 1.3 ," 102,222.0 "," 129,906.0 ",1.270822328,2,1,0,1," 13,800.0 ",41904,490000,282000,1720041000,53900,19740,14100,1410
6/21/2019, 47.0 , 51.0 , 1.1 ," 102,269.0 "," 129,957.0 ",1.270736978,25,5,4,3," 13,662.0 ",42336,505000,318000,1720228000,55550,25440,9540,1049.4
6/24/2019, 4.0 , 6.0 , 1.5 ," 102,273.0 "," 129,963.0 ",1.270745945,3,1,0,0," 13,662.0 ",41904,525000,297000,1720456000,52500,14850,8910,891
6/25/2019, 4.0 , 8.0 , 2.0 ," 102,277.0 "," 129,971.0 ",1.270774465,4,1,0,0," 13,524.0 ",42768,515000,294000,1720677000,51500,14700,8820,705.6
6/26/2019, 9.0 , 10.0 , 1.1 ," 102,286.0 "," 129,981.0 ",1.270760417,4,1,0,1," 13,386.0 ",41472,535000,297000,1720915000,64200,14850,8910,891
6/27/2019, 32.0 , 33.0 , 1.0 ," 102,318.0 "," 130,014.0 ",1.27068551,15,5,1,3," 13,248.0 ",41904,535000,315000,1721135000,53500,22050,9450,945
6/28/2019, 38.0 , 43.0 , 1.1 ," 102,356.0 "," 130,057.0 ",1.270633866,15,5,1,1," 13,386.0 ",43200,455000,288000,1721302000,50050,20160,14400,1728
7/1/2019, 36.0 , 41.0 , 1.1 ," 102,392.0 "," 130,098.0 ",1.270587546,16,7,4,3," 13,110.0 ",42768,505000,294000,1721513000,45450,23520,14700,1323
7/2/2019, 34.0 , 38.0 , 1.1 ," 102,426.0 "," 130,136.0 ",1.270536778,13,5,3,2," 13,110.0 ",42768,545000,306000,1721752000,65400,24480,12240,1468.8
7/3/2019, 27.0 , 31.0 , 1.1 ," 102,453.0 "," 130,167.0 ",1.270504524,14,4,1,1," 13,110.0 ",42768,480000,330000,1721902000,43200,19800,9900,792
7/4/2019, 8.0 , 8.0 , 1.0 ," 102,461.0 "," 130,175.0 ",1.270483403,4,1,0,1," 13,524.0 ",43200,545000,315000,1722132000,54500,25200,12600,1008
7/5/2019, 23.0 , 24.0 , 1.0 ," 102,484.0 "," 130,199.0 ",1.270432458,9,5,1,2," 13,662.0 ",42336,550000,276000,1722406000,66000,16560,13800,1242
7/8/2019, 48.0 , 49.0 , 1.0 ," 102,532.0 "," 130,248.0 ",1.270315609,21,7,1,2," 13,386.0 ",41472,495000,327000,1722574000,49500,22890,13080,1438.8
7/9/2019, 32.0 , 36.0 , 1.1 ," 102,564.0 "," 130,284.0 ",1.27027027,15,7,3,2," 13,248.0 ",41904,550000,306000,1722818000,66000,18360,9180,826.2
7/10/2019, 26.0 , 26.0 , 1.0 ," 102,590.0 "," 130,310.0 ",1.270201774,13,3,2,1," 13,662.0 ",42336,460000,282000,1722996000,41400,22560,14100,1410
7/11/2019, 15.0 , 15.0 , 1.0 ," 102,605.0 "," 130,325.0 ",1.270162273,6,3,1,2," 13,110.0 ",42336,470000,327000,1723139000,56400,22890,13080,1569.6
7/12/2019, 36.0 , 37.0 , 1.0 ," 102,641.0 "," 130,362.0 ",1.27007726,14,6,3,4," 13,110.0 ",41040,510000,306000,1723343000,51000,21420,15300,1836
7/15/2019, 48.0 , 51.0 , 1.1 ," 102,689.0 "," 130,413.0 ",1.269980232,23,5,2,1," 13,662.0 ",43200,550000,279000,1723614000,60500,22320,13950,1395
7/16/2019, 6.0 , 9.0 , 1.5 ," 102,695.0 "," 130,422.0 ",1.269993671,4,1,1,0," 13,386.0 ",41040,545000,279000,1723880000,43600,16740,8370,669.6
7/17/2019, 35.0 , 39.0 , 1.1 ," 102,730.0 "," 130,461.0 ",1.269940621,18,5,3,4," 13,524.0 ",41472,495000,294000,1724081000,44550,14700,8820,970.2
7/18/2019, 42.0 , 45.0 , 1.1 ," 102,772.0 "," 130,506.0 ",1.269859495,20,5,2,3," 13,386.0 ",41040,455000,276000,1724260000,50050,19320,8280,662.4
7/19/2019, 24.0 , 26.0 , 1.1 ," 102,796.0 "," 130,532.0 ",1.269815946,10,3,2,2," 13,386.0 ",41040,455000,273000,1724442000,36400,16380,8190,982.8
7/22/2019, 33.0 , 37.0 , 1.1 ," 102,829.0 "," 130,569.0 ",1.269768256,15,5,3,3," 13,524.0 ",42768,550000,306000,1724686000,66000,21420,9180,826.2
7/23/2019, 2.0 , 3.0 , 1.5 ," 102,831.0 "," 130,572.0 ",1.269772734,1,0,0,0," 13,662.0 ",41040,465000,273000,1724878000,51150,21840,8190,982.8
7/24/2019, 7.0 , 8.0 , 1.1 ," 102,838.0 "," 130,580.0 ",1.269764095,3,1,0,0," 13,800.0 ",42336,490000,306000,1725062000,39200,18360,15300,1377
7/25/2019, 32.0 , 34.0 , 1.1 ," 102,870.0 "," 130,614.0 ",1.269699621,14,6,3,3," 13,248.0 ",42336,495000,312000,1725245000,54450,21840,12480,1123.2
7/26/2019, 26.0 , 28.0 , 1.1 ," 102,896.0 "," 130,642.0 ",1.26965091,9,4,3,3," 13,662.0 ",43200,505000,273000,1725477000,55550,16380,13650,1638
7/29/2019, 2.0 , 5.0 , 2.5 ," 102,898.0 "," 130,647.0 ",1.269674824,2,1,0,1," 13,386.0 ",42768,460000,327000,1725610000,55200,26160,9810,1177.2
7/30/2019, 14.0 , 14.0 , 1.0 ," 102,912.0 "," 130,661.0 ",1.269638137,4,1,1,1," 13,524.0 ",41040,455000,276000,1725789000,50050,22080,8280,662.4
7/31/2019, 3.0 , 5.0 , 1.7 ," 102,915.0 "," 130,666.0 ",1.269649711,2,1,0,0," 13,800.0 ",42336,485000,306000,1725968000,43650,15300,15300,1683
8/1/2019, 4.0 , 8.0 , 2.0 ," 102,919.0 "," 130,674.0 ",1.269678096,3,1,0,1," 13,524.0 ",41472,520000,297000,1726191000,62400,20790,14850,1782
8/2/2019, 2.0 , 2.0 , 1.0 ," 102,921.0 "," 130,676.0 ",1.269672856,1,0,0,0," 13,386.0 ",41040,475000,303000,1726363000,38000,15150,12120,1333.2
8/5/2019, 23.0 , 26.0 , 1.1 ," 102,944.0 "," 130,702.0 ",1.269641747,10,3,2,2," 13,110.0 ",42768,520000,288000,1726595000,46800,23040,8640,691.2
8/6/2019, 45.0 , 45.0 , 1.0 ," 102,989.0 "," 130,747.0 ",1.26952393,21,6,4,3," 13,662.0 ",42768,520000,270000,1726845000,52000,21600,13500,1080
8/7/2019, 3.0 , 8.0 , 2.7 ," 102,992.0 "," 130,755.0 ",1.269564626,3,2,1,1," 13,386.0 ",41040,495000,288000,1727052000,54450,17280,14400,1152
8/8/2019, 32.0 , 33.0 , 1.0 ," 103,024.0 "," 130,788.0 ",1.269490604,15,6,1,1," 13,662.0 ",42336,500000,282000,1727270000,40000,16920,11280,1128
8/9/2019, 39.0 , 41.0 , 1.1 ," 103,063.0 "," 130,829.0 ",1.269408032,18,6,2,1," 13,662.0 ",41040,535000,300000,1727505000,48150,18000,15000,1350
8/12/2019, 46.0 , 50.0 , 1.1 ," 103,109.0 "," 130,879.0 ",1.269326635,22,10,3,3," 13,662.0 ",41040,520000,294000,1727731000,41600,20580,14700,1617
8/13/2019, 4.0 , 6.0 , 1.5 ," 103,113.0 "," 130,885.0 ",1.269335583,2,1,0,0," 13,110.0 ",41904,480000,270000,1727941000,52800,21600,13500,1350
8/14/2019, 15.0 , 17.0 , 1.1 ," 103,128.0 "," 130,902.0 ",1.269315802,6,2,0,1," 13,524.0 ",41040,530000,276000,1728195000,42400,16560,11040,1324.8
8/15/2019, 31.0 , 32.0 , 1.0 ," 103,159.0 "," 130,934.0 ",1.269244564,11,3,2,2," 13,248.0 ",42768,475000,276000,1728394000,38000,13800,13800,1104
8/16/2019, 42.0 , 46.0 , 1.1 ," 103,201.0 "," 130,980.0 ",1.269173748,23,7,5,5," 13,248.0 ",42768,490000,297000,1728587000,49000,14850,8910,980.1
8/19/2019, 36.0 , 39.0 , 1.1 ," 103,237.0 "," 131,019.0 ",1.269108943,19,5,2,4," 13,386.0 ",41040,530000,309000,1728808000,53000,18540,9270,834.3
8/20/2019, 26.0 , 28.0 , 1.1 ," 103,263.0 "," 131,047.0 ",1.269060554,12,5,1,2," 13,248.0 ",42336,540000,318000,1729030000,64800,19080,9540,858.6
8/21/2019, 33.0 , 34.0 , 1.0 ," 103,296.0 "," 131,081.0 ",1.268984278,12,5,1,2," 13,110.0 ",41040,465000,288000,1729207000,37200,20160,11520,921.6
8/22/2019, 30.0 , 31.0 , 1.0 ," 103,326.0 "," 131,112.0 ",1.268915859,14,5,1,2," 13,524.0 ",42336,450000,309000,1729348000,45000,21630,9270,927
8/23/2019, 44.0 , 47.0 , 1.1 ," 103,370.0 "," 131,159.0 ",1.268830415,16,5,4,1," 13,248.0 ",42336,450000,291000,1729507000,49500,14550,8730,960.3
8/26/2019, 29.0 , 30.0 , 1.0 ," 103,399.0 "," 131,189.0 ",1.268764688,10,4,1,1," 13,662.0 ",43200,520000,318000,1729709000,46800,19080,9540,1144.8
8/27/2019, 40.0 , 43.0 , 1.1 ," 103,439.0 "," 131,232.0 ",1.268689759,18,7,3,1," 13,662.0 ",41904,460000,279000,1729890000,36800,13950,8370,920.7
8/28/2019, 25.0 , 29.0 , 1.2 ," 103,464.0 "," 131,261.0 ",1.268663496,10,6,1,3," 13,662.0 ",41040,495000,315000,1730070000,44550,22050,15750,1732.5
8/29/2019, 42.0 , 46.0 , 1.1 ," 103,506.0 "," 131,307.0 ",1.268593125,20,7,3,3," 13,110.0 ",42768,480000,324000,1730226000,38400,19440,9720,972
8/30/2019, 29.0 , 29.0 , 1.0 ," 103,535.0 "," 131,336.0 ",1.268517893,14,5,1,3," 13,248.0 ",41040,525000,327000,1730424000,42000,26160,9810,882.9
9/2/2019, 36.0 , 40.0 , 1.1 ," 103,571.0 "," 131,376.0 ",1.26846318,20,5,2,2," 13,386.0 ",42768,480000,288000,1730616000,38400,23040,14400,1440
9/3/2019, 43.0 , 46.0 , 1.1 ," 103,614.0 "," 131,422.0 ",1.268380721,17,5,5,5," 13,524.0 ",41904,490000,270000,1730836000,53900,13500,8100,891
9/4/2019, 37.0 , 41.0 , 1.1 ," 103,651.0 "," 131,463.0 ",1.268323509,14,7,4,3," 13,524.0 ",41472,480000,330000,1730986000,57600,26400,16500,1980
9/5/2019, 24.0 , 25.0 , 1.0 ," 103,675.0 "," 131,488.0 ",1.268271039,11,5,1,2," 13,524.0 ",41472,495000,306000,1731175000,49500,18360,15300,1224
9/6/2019, 13.0 , 14.0 , 1.1 ," 103,688.0 "," 131,502.0 ",1.268247049,5,2,1,0," 13,524.0 ",41904,530000,327000,1731378000,47700,19620,13080,1046.4
9/9/2019, 46.0 , 47.0 , 1.0 ," 103,734.0 "," 131,549.0 ",1.268137737,22,6,3,2," 13,800.0 ",42336,540000,270000,1731648000,64800,21600,13500,1620
9/10/2019, 32.0 , 34.0 , 1.1 ," 103,766.0 "," 131,583.0 ",1.268074321,15,7,3,2," 13,662.0 ",41040,470000,273000,1731845000,51700,19110,13650,1638
9/11/2019, 6.0 , 6.0 , 1.0 ," 103,772.0 "," 131,589.0 ",1.268058821,2,1,0,1," 13,662.0 ",43200,455000,288000,1732012000,45500,17280,14400,1728
9/12/2019, 25.0 , 27.0 , 1.1 ," 103,797.0 "," 131,616.0 ",1.268013526,8,5,1,2," 13,248.0 ",42768,465000,285000,1732192000,37200,19950,14250,1567.5
9/13/2019, 36.0 , 41.0 , 1.1 ," 103,833.0 "," 131,657.0 ",1.267968758,19,7,2,1," 13,800.0 ",42336,465000,291000,1732366000,46500,23280,14550,1164
9/16/2019, 3.0 , 5.0 , 1.7 ," 103,836.0 "," 131,662.0 ",1.267980277,2,1,0,0," 13,662.0 ",43200,550000,303000,1732613000,66000,21210,9090,999.9
9/17/2019, 33.0 , 34.0 , 1.0 ," 103,869.0 "," 131,696.0 ",1.267904765,16,4,1,2," 13,800.0 ",42768,550000,330000,1732833000,49500,23100,16500,1485
9/18/2019, 11.0 , 15.0 , 1.4 ," 103,880.0 "," 131,711.0 ",1.267914902,5,2,1,2," 13,386.0 ",41904,475000,282000,1733026000,38000,19740,8460,846
9/19/2019, 27.0 , 30.0 , 1.1 ," 103,907.0 "," 131,741.0 ",1.267874157,12,6,3,2," 13,248.0 ",41040,470000,318000,1733178000,47000,19080,9540,954
9/20/2019, 41.0 , 45.0 , 1.1 ," 103,948.0 "," 131,786.0 ",1.26780698,17,8,4,3," 13,524.0 ",41040,465000,300000,1733343000,46500,21000,15000,1350
9/23/2019, 12.0 , 14.0 , 1.2 ," 103,960.0 "," 131,800.0 ",1.267795306,7,2,1,1," 13,800.0 ",41040,500000,297000,1733546000,60000,17820,8910,712.8
9/24/2019, 19.0 , 20.0 , 1.1 ," 103,979.0 "," 131,820.0 ",1.267755989,6,3,1,0," 13,524.0 ",41904,500000,300000,1733746000,55000,15000,9000,1080
9/25/2019, 31.0 , 34.0 , 1.1 ," 104,010.0 "," 131,854.0 ",1.267705028,13,6,1,3," 13,386.0 ",43200,485000,279000,1733952000,48500,19530,13950,1534.5
9/26/2019, 15.0 , 18.0 , 1.2 ," 104,025.0 "," 131,872.0 ",1.267695266,9,3,0,1," 13,386.0 ",42768,480000,288000,1734144000,43200,17280,11520,1382.4
9/27/2019, 21.0 , 24.0 , 1.1 ," 104,046.0 "," 131,896.0 ",1.267670069,8,3,1,2," 13,524.0 ",41472,490000,324000,1734310000,49000,19440,12960,1036.8
9/30/2019, 7.0 , 12.0 , 1.7 ," 104,053.0 "," 131,908.0 ",1.267700114,5,2,1,1," 13,524.0 ",42768,475000,306000,1734479000,42750,18360,9180,734.4
10/1/2019, 9.0 , 11.0 , 1.2 ," 104,062.0 "," 131,919.0 ",1.267696181,4,2,1,1," 13,248.0 ",41472,480000,285000,1734674000,43200,19950,11400,1140
10/2/2019, 42.0 , 45.0 , 1.1 ," 104,104.0 "," 131,964.0 ",1.267616998,22,9,4,1," 13,110.0 ",41472,485000,312000,1734847000,48500,18720,15600,1560
10/3/2019, 21.0 , 23.0 , 1.1 ," 104,125.0 "," 131,987.0 ",1.267582233,7,4,2,1," 13,386.0 ",41904,500000,315000,1735032000,60000,22050,9450,1134
10/4/2019, 27.0 , 29.0 , 1.1 ," 104,152.0 "," 132,016.0 ",1.267532069,10,5,2,2," 13,662.0 ",42768,515000,279000,1735268000,61800,13950,11160,1116
